day,_0_to_1,_1_to_10,_10_to_100,_100_to_1000,_1000_to_100000,More_10000
2017-08-03 00:00:00 UTC,11664.828286030004,67149.62308537995,951637.25624706014,2024790.0888312403,1047528.2996546901,
2017-07-27 00:00:00 UTC,11577.817054650002,49371.427244559993,739136.8691406101,1551094.2112854794,1289697.56104251,
2017-07-20 00:00:00 UTC,11524.992607029999,72516.612497340029,718311.4588164601,1494096.4983737203,491135.96097426995,
2017-07-13 00:00:00 UTC,10837.932454519985,73615.505497890015,787014.4127053,1433250.5588952198,497638.84735768003,91818.9789
2017-07-06 00:00:00 UTC,11397.06644182,69922.767508689969,774925.38274580042,1747281.7884384198,540808.08684364019,
2017-06-29 00:00:00 UTC,11952.66254531,73599.175410949945,960769.82882360031,1435192.4090195498,304021.41807357,
2017-06-22 00:00:00 UTC,12409.622646580003,82107.054504970016,821382.78986774059,1101632.1428866303,204107.09430346004,
2017-06-15 00:00:00 UTC,12477.899493249997,83754.066732719948,932628.72526605078,1114148.5519465804,102111.7529146,
2017-06-08 00:00:00 UTC,12756.659889849998,92953.720514969988,931893.3399389796,1036994.7157511996,235514.81004101,
2017-06-01 00:00:00 UTC,13573.439562800002,95719.617491249985,855538.79833105,1940093.0720526692,163518.08968563002,
2017-05-25 00:00:00 UTC,14576.056875540005,91200.893127190051,914263.25069018931,1753973.5963548298,1817878.0579457802,
2017-05-18 00:00:00 UTC,16625.89534927,142665.59825548,1557877.0708976393,5144987.4772301894,795577.28811900015,
2017-05-11 00:00:00 UTC,13539.769119420003,96940.983836660031,1459694.721166051,3916545.9331616987,2411180.57974774,
2017-05-04 00:00:00 UTC,14744.62909015999,101723.26477211001,1434738.2365229207,3174825.8362420709,2027646.0599514097,
2017-04-27 00:00:00 UTC,15555.576745509989,112435.37787385,1453012.9768712295,1724353.1280969102,1476423.42413287,
2017-04-20 00:00:00 UTC,15143.859171470018,94968.886658559975,1267994.3449772105,1382871.6007449399,1192085.52781286,
2017-04-13 00:00:00 UTC,13605.896853259996,86825.986931409992,1195400.5819813802,1216649.7277607701,1624127.27905206,
2017-04-06 00:00:00 UTC,13960.773285939991,93235.71660804002,1005732.1314077694,1172246.0373738199,13496146.888033381,
2017-03-30 00:00:00 UTC,14375.507319759989,95235.03531560993,1229306.5750303,2351013.625603599,6649461.2633665921,
2017-03-23 00:00:00 UTC,13926.420100839996,91151.07594985,1083654.1865501092,1582121.484911,849451.33798232,
2017-03-16 00:00:00 UTC,14280.782394309977,91577.421190919951,980774.96550734062,2487777.3563995389,13179668.860852091,
2017-03-09 00:00:00 UTC,14256.33012966999,92133.906148269976,776069.57853790012,1838260.4147603,5272310.3199898787,16437.85381982
2017-03-02 00:00:00 UTC,13719.172007999998,99572.828716190023,890140.36189027049,1558783.8944446803,2582308.84056664,
2017-02-23 00:00:00 UTC,14695.269945079992,93764.103961469911,774214.76385381981,1436652.1141002297,1950396.4342309602,
2017-02-16 00:00:00 UTC,14098.178632549992,99536.533471609975,731046.83092040976,1657268.1913548606,2450473.44823613,
2017-02-09 00:00:00 UTC,15507.169287989991,101563.11961319996,719197.20082112029,1638392.6489325906,2419845.37871349,
2017-02-02 00:00:00 UTC,13903.423419399987,86489.420199310087,809031.80501344,2014078.1692269293,617403.66385472007,
