date,btc,eth,bch,ltc,xmr,dash,zec
2014/03/29,8.229,,,2.445,,2.509,
2014/03/30,10.286,,,2.604,,2.526,
2014/03/31,8.0,,,2.509,,2.509,
2014/04/01,8.421,,,2.384,,2.496,
2014/04/02,7.31,,,2.349,,2.535,
2014/04/03,7.059,,,2.341,,2.526,
2014/04/04,7.385,,,2.25,,2.509,
2014/04/05,8.421,,,2.424,,2.504,
2014/04/06,9.536,,,2.78,,2.571,
2014/04/07,9.536,,,2.702,,2.462,
2014/04/08,10.746,,,2.642,,2.54,
2014/04/09,8.944,,,2.384,,2.491,
2014/04/10,9.29,,,2.408,,2.491,
2014/04/11,8.521,,,2.553,,2.513,
2014/04/12,8.944,,,2.544,,2.517,
2014/04/13,7.701,,,2.692,,2.509,
2014/04/14,7.461,,,2.522,,2.526,
2014/04/15,7.912,,,2.42,,2.5,
2014/04/16,9.057,,,2.642,,2.513,
2014/04/17,8.521,,,2.609,,2.509,
2014/04/18,9.0,,,2.807,1.627,2.487,
2014/04/19,9.057,,,3.019,1.062,2.517,
2014/04/20,8.09,,,2.599,0.878,2.531,
2014/04/21,8.421,,,2.604,0.879,2.491,
2014/04/22,9.351,,,2.428,0.98,2.517,
2014/04/23,8.727,,,2.396,0.954,2.496,
2014/04/24,9.536,,,2.179,0.997,2.487,
2014/04/25,7.912,,,2.246,0.994,2.531,
2014/04/26,8.834,,,2.06,0.935,2.491,
2014/04/27,8.136,,,2.278,0.939,2.5,
2014/04/28,9.474,,,2.165,1.0,2.504,
2014/04/29,8.421,,,2.017,0.946,2.509,
2014/04/30,10.511,,,2.445,1.018,2.504,
2014/05/01,8.182,,,2.567,0.997,2.522,
2014/05/02,8.944,,,2.297,0.956,2.522,
2014/05/03,10.141,,,2.404,0.916,2.509,
2014/05/04,9.536,,,2.526,0.911,2.504,
2014/05/05,11.52,,,2.553,0.886,2.483,
2014/05/06,7.423,,,2.722,0.829,2.544,
2014/05/07,9.057,,,2.628,1.132,2.483,
2014/05/08,8.623,,,2.813,0.975,2.509,
2014/05/09,8.471,,,2.47,0.93,2.526,
2014/05/10,8.045,,,2.504,0.957,2.509,
2014/05/11,9.474,,,2.368,0.988,2.509,
2014/05/12,8.78,,,2.257,1.003,2.504,
2014/05/13,8.889,,,2.432,0.915,2.522,
2014/05/14,9.6,,,2.236,0.963,2.504,
2014/05/15,8.421,,,2.304,1.006,2.599,
2014/05/16,8.0,,,2.384,0.865,2.647,
2014/05/17,8.324,,,2.437,0.947,2.609,
2014/05/18,8.372,,,2.581,1.029,2.637,
2014/05/19,8.571,,,2.428,0.931,2.633,
2014/05/20,8.136,,,2.466,0.861,2.618,
2014/05/21,8.229,,,2.702,1.007,2.623,
2014/05/22,8.372,,,2.535,1.028,2.618,
2014/05/23,8.727,,,2.642,0.995,2.618,
2014/05/24,9.351,,,2.311,0.901,2.613,
2014/05/25,8.944,,,2.361,1.057,2.633,
2014/05/26,9.114,,,2.054,0.966,2.687,
2014/05/27,10.588,,,2.319,0.953,2.549,
2014/05/28,8.521,,,2.647,0.941,2.682,
2014/05/29,10.213,,,2.233,1.116,2.642,
2014/05/30,8.623,,,2.257,1.007,2.571,
2014/05/31,9.796,,,2.449,0.896,2.642,
2014/06/01,8.229,,,2.526,1.001,2.613,
2014/06/02,7.461,,,2.478,1.038,2.623,
2014/06/03,8.09,,,2.215,1.006,2.652,
2014/06/04,7.956,,,2.236,0.948,2.599,
2014/06/05,9.474,,,2.483,1.054,2.637,
2014/06/06,10.36,,,2.323,1.008,2.637,
2014/06/07,9.29,,,2.384,1.019,2.604,
2014/06/08,10.588,,,2.319,1.006,2.642,
2014/06/09,9.231,,,2.188,1.004,2.604,
2014/06/10,8.623,,,2.504,0.911,2.618,
2014/06/11,9.863,,,2.796,1.084,2.628,
2014/06/12,8.372,,,2.712,0.954,2.623,
2014/06/13,8.834,,,2.628,0.974,2.613,
2014/06/14,8.09,,,2.372,0.946,2.637,
2014/06/15,7.579,,,2.175,1.095,2.618,
2014/06/16,7.66,,,2.357,0.937,2.637,
2014/06/17,7.826,,,2.341,1.007,2.609,
2014/06/18,9.114,,,2.24,0.994,2.647,
2014/06/19,8.623,,,2.087,0.956,2.59,
2014/06/20,7.742,,,2.323,0.99,2.633,
2014/06/21,7.742,,,2.549,0.952,2.633,
2014/06/22,8.0,,,2.522,0.947,2.613,
2014/06/23,8.182,,,2.345,1.032,2.604,
2014/06/24,7.66,,,2.42,1.018,2.623,
2014/06/25,7.701,,,2.345,1.023,2.628,
2014/06/26,8.421,,,2.412,0.984,2.609,
2014/06/27,7.31,,,2.261,0.992,2.609,
2014/06/28,7.912,,,2.162,1.014,2.623,
2014/06/29,9.172,,,2.553,0.98,2.637,
2014/06/30,10.909,,,2.345,0.988,2.604,
2014/07/01,10.827,,,2.361,0.984,2.618,
2014/07/02,10.511,,,2.323,1.026,2.618,
2014/07/03,10.36,,,2.275,0.99,2.657,
2014/07/04,8.675,,,2.275,0.99,2.595,
2014/07/05,9.474,,,2.261,0.976,2.633,
2014/07/06,10.141,,,2.345,1.023,2.604,
2014/07/07,9.6,,,2.212,1.026,2.633,
2014/07/08,9.6,,,2.048,1.006,2.628,
2014/07/09,8.675,,,2.315,1.004,2.623,
2014/07/10,9.664,,,2.33,0.998,2.618,
2014/07/11,9.231,,,2.326,1.011,2.623,
2014/07/12,9.172,,,2.562,0.997,2.633,
2014/07/13,9.0,,,2.392,1.006,2.623,
2014/07/14,10.667,,,2.531,1.013,2.637,
2014/07/15,9.057,,,2.453,0.997,2.599,
2014/07/16,10.0,,,2.491,0.965,2.628,
2014/07/17,8.372,,,2.289,0.974,2.623,
2014/07/18,8.372,,,2.156,0.999,2.576,
2014/07/19,8.136,,,2.491,0.997,2.652,
2014/07/20,9.29,,,2.662,0.994,2.672,
2014/07/21,9.29,,,2.54,1.013,2.595,
2014/07/22,10.141,,,2.581,0.99,2.652,
2014/07/23,9.863,,,2.311,0.982,2.585,
2014/07/24,10.07,,,2.308,1.026,2.647,
2014/07/25,8.834,,,2.376,0.986,2.628,
2014/07/26,10.746,,,2.357,0.995,2.618,
2014/07/27,9.412,,,2.372,1.012,2.623,
2014/07/28,9.6,,,2.3,1.0,2.604,
2014/07/29,9.664,,,2.361,0.984,2.637,
2014/07/30,8.372,,,2.558,1.018,2.585,
2014/07/31,9.351,,,2.357,0.973,2.677,
2014/08/01,9.172,,,2.487,1.007,2.571,
2014/08/02,8.834,,,2.637,1.021,2.628,
2014/08/03,9.351,,,2.462,1.001,2.604,
2014/08/04,11.25,,,2.567,1.008,2.633,
2014/08/05,10.667,,,2.428,1.003,2.604,
2014/08/06,8.78,,,2.345,0.99,2.652,
2014/08/07,9.0,,,2.198,1.034,2.633,
2014/08/08,9.114,,,2.261,0.982,2.599,
2014/08/09,7.912,,,2.33,0.979,2.609,
2014/08/10,8.136,,,2.445,1.093,2.657,
2014/08/11,7.912,,,2.376,0.945,2.609,
2014/08/12,8.276,,,2.483,1.013,2.647,
2014/08/13,9.931,,,2.466,0.988,2.604,
2014/08/14,8.0,,,2.297,1.05,2.604,
2014/08/15,8.727,,,2.553,0.984,2.657,
2014/08/16,9.114,,,2.462,1.015,2.604,
2014/08/17,8.471,,,2.595,1.025,2.623,
2014/08/18,7.273,,,2.672,0.986,2.618,
2014/08/19,7.742,,,2.667,1.013,2.618,
2014/08/20,8.521,,,2.504,1.007,2.637,
2014/08/21,8.727,,,2.38,0.977,2.604,
2014/08/22,9.172,,,2.361,0.991,2.628,
2014/08/23,8.889,,,2.513,1.002,2.618,
2014/08/24,9.863,,,2.567,0.966,2.576,
2014/08/25,10.511,,,2.487,1.025,2.652,
2014/08/26,8.324,,,2.576,0.99,2.613,
2014/08/27,8.521,,,2.531,1.04,2.628,
2014/08/28,8.324,,,2.5,0.979,2.613,
2014/08/29,8.471,,,2.599,0.99,2.618,
2014/08/30,7.912,,,2.692,0.986,2.633,
2014/08/31,7.66,,,2.513,1.048,2.637,
2014/09/01,10.588,,,2.517,0.998,2.599,
2014/09/02,9.796,,,2.33,1.017,2.618,
2014/09/03,8.521,,,2.457,1.018,2.599,
2014/09/04,9.114,,,2.637,0.988,2.623,
2014/09/05,9.931,,,2.553,0.999,2.633,
2014/09/06,8.045,,,2.416,0.996,2.59,
2014/09/07,9.29,,,2.392,0.974,2.633,
2014/09/08,10.0,,,2.42,1.047,2.599,
2014/09/09,9.863,,,2.462,1.005,2.628,
2014/09/10,9.172,,,2.623,1.021,2.642,
2014/09/11,8.471,,,2.428,1.007,2.623,
2014/09/12,9.351,,,2.289,0.989,2.595,
2014/09/13,7.956,,,2.162,0.993,2.623,
2014/09/14,9.114,,,2.115,0.975,2.618,
2014/09/15,9.114,,,2.286,1.047,2.628,
2014/09/16,8.421,,,2.376,0.995,2.585,
2014/09/17,7.742,,,2.474,1.023,2.652,
2014/09/18,8.045,,,2.633,1.015,2.609,
2014/09/19,8.421,,,2.652,0.991,2.623,
2014/09/20,8.182,,,2.628,0.99,2.618,
2014/09/21,8.78,,,2.59,1.045,2.618,
2014/09/22,8.623,,,2.449,1.029,2.599,
2014/09/23,9.6,,,2.376,0.992,2.633,
2014/09/24,9.231,,,2.162,1.01,2.604,
2014/09/25,8.372,,,2.341,1.017,2.623,
2014/09/26,10.746,,,2.474,0.959,2.647,
2014/09/27,10.746,,,2.491,1.036,2.599,
2014/09/28,11.077,,,2.424,1.01,2.604,
2014/09/29,10.511,,,2.47,0.988,2.633,
2014/09/30,9.412,,,2.535,0.972,2.647,
2014/10/01,9.29,,,2.289,1.006,2.609,
2014/10/02,10.435,,,2.549,1.041,2.613,
2014/10/03,9.863,,,2.323,1.008,2.633,
2014/10/04,9.351,,,2.428,1.008,2.652,
2014/10/05,8.521,,,2.535,1.003,2.595,
2014/10/06,8.944,,,2.526,0.997,2.657,
2014/10/07,10.746,,,2.802,1.013,2.604,
2014/10/08,10.0,,,2.727,1.008,2.623,
2014/10/09,9.73,,,2.457,1.0,2.599,
2014/10/10,9.29,,,2.353,0.999,2.599,
2014/10/11,10.0,,,2.357,0.996,2.633,
2014/10/12,9.73,,,2.404,1.033,2.618,
2014/10/13,9.29,,,2.562,1.002,2.618,
2014/10/14,10.909,,,2.796,1.026,2.637,
2014/10/15,9.536,,,2.441,1.0,2.613,
2014/10/16,9.73,,,2.38,1.029,2.618,
2014/10/17,10.141,,,2.478,1.001,2.633,
2014/10/18,8.78,,,2.462,0.986,2.613,
2014/10/19,10.827,,,2.549,1.018,2.599,
2014/10/20,10.511,,,2.531,1.03,2.628,
2014/10/21,9.412,,,2.504,1.033,2.609,
2014/10/22,9.057,,,2.47,1.008,2.647,
2014/10/23,9.536,,,2.353,0.987,2.585,
2014/10/24,9.057,,,2.424,0.984,2.623,
2014/10/25,9.29,,,2.544,1.034,2.604,
2014/10/26,11.52,,,2.368,1.028,2.652,
2014/10/27,9.057,,,2.544,1.029,2.618,
2014/10/28,10.435,,,2.282,1.043,2.642,
2014/10/29,9.29,,,2.275,0.981,2.613,
2014/10/30,8.471,,,2.707,0.998,2.623,
2014/10/31,7.66,,,2.609,0.979,2.618,
2014/11/01,9.057,,,2.682,0.999,2.609,
2014/11/02,9.29,,,2.478,1.024,2.609,
2014/11/03,8.521,,,2.384,1.045,2.628,
2014/11/04,8.889,,,2.42,0.986,2.618,
2014/11/05,10.435,,,2.159,1.065,2.652,
2014/11/06,9.351,,,2.372,0.93,2.59,
2014/11/07,9.6,,,2.553,0.984,2.623,
2014/11/08,9.412,,,2.457,1.116,2.581,
2014/11/09,9.6,,,2.474,1.022,2.623,
2014/11/10,9.796,,,2.567,0.967,2.637,
2014/11/11,11.163,,,2.334,1.043,2.623,
2014/11/12,9.796,,,2.576,0.997,2.599,
2014/11/13,9.931,,,2.308,1.017,2.642,
2014/11/14,9.351,,,2.308,0.961,2.609,
2014/11/15,10.286,,,2.38,1.026,2.633,
2014/11/16,9.6,,,2.483,1.024,2.637,
2014/11/17,10.0,,,2.188,0.999,2.599,
2014/11/18,9.351,,,2.416,1.011,2.637,
2014/11/19,10.213,,,2.376,1.006,2.59,
2014/11/20,10.435,,,2.449,1.026,2.647,
2014/11/21,11.339,,,2.368,0.988,2.628,
2014/11/22,9.351,,,2.289,1.017,2.595,
2014/11/23,10.141,,,2.478,1.005,2.633,
2014/11/24,9.796,,,2.345,1.03,2.618,
2014/11/25,10.909,,,2.222,0.979,2.642,
2014/11/26,10.511,,,2.677,1.024,2.623,
2014/11/27,10.213,,,2.474,1.004,2.604,
2014/11/28,9.73,,,2.633,0.997,2.618,
2014/11/29,9.172,,,2.509,0.98,2.652,
2014/11/30,9.0,,,2.47,1.067,2.623,
2014/12/01,11.077,,,2.437,1.034,2.613,
2014/12/02,9.6,,,2.47,0.99,2.599,
2014/12/03,12.414,,,2.457,1.001,2.667,
2014/12/04,9.863,,,2.522,0.999,2.618,
2014/12/05,9.231,,,2.657,0.986,2.595,
2014/12/06,10.511,,,2.478,0.978,2.642,
2014/12/07,11.429,,,2.264,1.007,2.613,
2014/12/08,8.834,,,2.198,1.008,2.618,
2014/12/09,10.141,,,2.33,1.009,2.609,
2014/12/10,10.07,,,2.571,1.117,2.628,
2014/12/11,9.73,,,2.604,0.999,2.623,
2014/12/12,10.213,,,2.462,0.982,2.637,
2014/12/13,9.863,,,2.404,1.012,2.623,
2014/12/14,10.213,,,2.462,0.994,2.642,
2014/12/15,10.213,,,2.522,1.017,2.599,
2014/12/16,10.07,,,2.42,1.001,2.652,
2014/12/17,11.25,,,2.59,1.029,2.623,
2014/12/18,11.163,,,2.628,1.009,2.623,
2014/12/19,10.511,,,2.59,0.996,2.609,
2014/12/20,10.746,,,2.712,1.04,2.637,
2014/12/21,10.909,,,2.595,0.995,2.633,
2014/12/22,8.78,,,2.558,1.019,2.613,
2014/12/23,9.6,,,2.677,0.978,2.647,
2014/12/24,9.412,,,2.254,1.04,2.581,
2014/12/25,9.114,,,2.127,0.994,2.652,
2014/12/26,9.474,,,2.396,1.021,2.609,
2014/12/27,9.474,,,2.345,0.98,2.628,
2014/12/28,8.521,,,2.576,0.992,2.642,
2014/12/29,8.78,,,2.945,1.023,2.618,
2014/12/30,9.29,,,2.642,0.997,2.652,
2014/12/31,9.474,,,2.727,1.012,2.595,
2015/01/01,8.727,,,2.549,1.047,2.628,
2015/01/02,8.727,,,2.453,1.014,2.613,
2015/01/03,8.889,,,2.483,1.027,2.637,
2015/01/04,8.372,,,2.637,0.984,2.628,
2015/01/05,9.231,,,2.785,1.021,2.647,
2015/01/06,9.114,,,2.677,1.101,2.599,
2015/01/07,10.286,,,2.988,1.0,2.609,
2015/01/08,9.796,,,2.585,1.012,2.623,
2015/01/09,10.286,,,2.457,1.015,2.652,
2015/01/10,9.796,,,2.558,0.981,2.642,
2015/01/11,9.29,,,2.642,1.023,2.59,
2015/01/12,10.141,,,2.522,1.01,2.633,
2015/01/13,11.339,,,2.851,1.006,2.623,
2015/01/14,9.931,,,2.652,1.01,2.628,
2015/01/15,9.536,,,2.863,0.983,2.623,
2015/01/16,10.36,,,2.927,1.01,2.609,
2015/01/17,10.435,,,2.657,1.033,2.623,
2015/01/18,9.412,,,2.637,1.001,2.637,
2015/01/19,10.0,,,2.637,0.996,2.623,
2015/01/20,12.203,,,2.424,1.023,2.613,
2015/01/21,9.664,,,2.662,0.997,2.633,
2015/01/22,10.667,,,2.289,1.025,2.623,
2015/01/23,11.613,,,2.376,1.002,2.618,
2015/01/24,11.429,,,2.428,0.995,2.628,
2015/01/25,11.52,,,2.357,0.996,2.618,
2015/01/26,11.339,,,2.47,1.016,2.628,
2015/01/27,9.664,,,2.368,1.031,2.604,
2015/01/28,8.78,,,2.504,0.972,2.642,
2015/01/29,8.78,,,2.491,1.026,2.633,
2015/01/30,10.435,,,2.457,0.981,2.628,
2015/01/31,8.675,,,2.544,1.037,2.613,
2015/02/01,9.29,,,2.457,0.997,2.599,
2015/02/02,9.057,,,2.487,0.994,2.618,
2015/02/03,11.339,,,2.487,1.015,2.672,
2015/02/04,9.057,,,2.702,1.019,2.599,
2015/02/05,9.057,,,2.604,0.994,2.628,
2015/02/06,8.136,,,2.457,1.014,2.647,
2015/02/07,9.057,,,2.535,0.965,2.604,
2015/02/08,10.909,,,2.549,1.022,2.647,
2015/02/09,8.944,,,2.775,1.023,2.623,
2015/02/10,10.0,,,2.595,0.997,2.618,
2015/02/11,9.114,,,2.462,1.003,2.618,
2015/02/12,12.101,,,2.338,1.005,2.652,
2015/02/13,9.863,,,2.576,1.021,2.604,
2015/02/14,9.0,,,2.304,0.995,2.637,
2015/02/15,10.286,,,2.517,0.983,2.623,
2015/02/16,9.172,,,2.571,1.068,2.623,
2015/02/17,9.664,,,2.637,0.984,2.609,
2015/02/18,8.623,,,2.491,0.999,2.642,
2015/02/19,8.675,,,2.697,0.999,2.604,
2015/02/20,9.114,,,2.544,1.011,2.623,
2015/02/21,10.141,,,2.4,1.008,2.613,
2015/02/22,9.536,,,2.392,0.994,2.652,
2015/02/23,10.141,,,2.562,0.978,2.618,
2015/02/24,11.163,,,2.408,1.013,2.637,
2015/02/25,9.057,,,2.478,1.03,2.623,
2015/02/26,9.6,,,2.722,1.001,2.628,
2015/02/27,9.474,,,2.504,1.021,2.613,
2015/02/28,10.141,,,2.478,0.993,2.613,
2015/03/01,10.286,,,2.487,1.001,2.647,
2015/03/02,9.114,,,2.697,1.011,2.642,
2015/03/03,9.114,,,2.483,0.99,2.609,
2015/03/04,10.286,,,2.571,1.018,2.618,
2015/03/05,10.909,,,2.769,1.051,2.623,
2015/03/06,9.73,,,2.509,0.955,2.609,
2015/03/07,10.286,,,2.453,0.997,2.633,
2015/03/08,9.231,,,2.388,1.03,2.657,
2015/03/09,10.0,,,2.376,1.008,2.604,
2015/03/10,9.474,,,2.25,1.0,2.637,
2015/03/11,9.351,,,2.388,0.982,2.623,
2015/03/12,10.992,,,2.581,1.028,2.613,
2015/03/13,9.863,,,2.5,0.968,2.647,
2015/03/14,10.992,,,2.404,1.032,2.613,
2015/03/15,10.07,,,2.748,1.011,2.642,
2015/03/16,10.36,,,2.513,0.989,2.633,
2015/03/17,11.25,,,2.851,1.018,2.637,
2015/03/18,9.412,,,3.243,1.006,2.599,
2015/03/19,10.511,,,3.273,0.993,2.623,
2015/03/20,10.667,,,2.727,1.003,2.633,
2015/03/21,9.536,,,2.172,1.009,2.585,
2015/03/22,10.141,,,2.202,1.029,2.647,
2015/03/23,9.931,,,2.297,1.015,2.604,
2015/03/24,8.324,,,2.341,1.014,2.637,
2015/03/25,8.889,,,2.179,0.99,2.618,
2015/03/26,9.73,,,2.412,1.01,2.613,
2015/03/27,8.421,,,2.509,1.013,2.647,
2015/03/28,9.73,,,2.445,1.003,2.662,
2015/03/29,9.412,,,2.38,0.98,2.618,
2015/03/30,10.141,,,2.441,1.0,2.59,
2015/03/31,9.6,,,2.449,0.987,2.677,
2015/04/01,10.909,,,2.732,1.014,2.595,
2015/04/02,8.675,,,2.722,1.005,2.647,
2015/04/03,9.863,,,2.289,0.994,3.137,
2015/04/04,9.412,,,2.462,1.008,2.647,
2015/04/05,9.73,,,2.462,1.009,2.59,
2015/04/06,11.429,,,2.585,1.02,2.623,
2015/04/07,9.474,,,2.445,1.007,2.637,
2015/04/08,11.52,,,2.392,0.999,2.618,
2015/04/09,10.827,,,2.623,1.03,2.692,
2015/04/10,9.474,,,2.526,0.993,2.585,
2015/04/11,10.286,,,2.549,1.001,2.613,
2015/04/12,11.25,,,2.353,1.003,2.633,
2015/04/13,9.231,,,2.697,1.013,2.599,
2015/04/14,9.664,,,2.652,1.008,2.633,
2015/04/15,11.803,,,2.33,0.999,2.633,
2015/04/16,10.435,,,2.334,0.994,2.623,
2015/04/17,11.429,,,2.687,1.009,2.642,
2015/04/18,9.863,,,2.599,0.999,2.609,
2015/04/19,9.931,,,2.595,1.04,2.618,
2015/04/20,9.351,,,2.308,0.984,2.633,
2015/04/21,9.412,,,2.432,1.02,2.633,
2015/04/22,9.474,,,2.474,1.028,2.618,
2015/04/23,11.077,,,2.599,0.993,2.604,
2015/04/24,11.613,,,2.759,0.997,2.637,
2015/04/25,8.834,,,2.496,0.982,2.581,
2015/04/26,10.0,,,2.478,1.039,2.657,
2015/04/27,10.511,,,2.59,1.005,2.633,
2015/04/28,9.412,,,2.567,1.011,2.652,
2015/04/29,11.339,,,2.334,1.01,2.613,
2015/04/30,10.746,,,2.432,1.008,2.599,
2015/05/01,9.73,,,2.478,1.016,2.633,
2015/05/02,9.796,,,2.609,0.998,2.623,
2015/05/03,10.213,,,2.712,1.014,2.604,
2015/05/04,11.25,,,2.445,1.013,2.628,
2015/05/05,9.351,,,2.732,1.01,2.652,
2015/05/06,8.944,,,2.595,1.007,2.623,
2015/05/07,10.213,,,2.361,0.999,2.633,
2015/05/08,9.6,,,2.293,0.999,2.604,
2015/05/09,11.163,,,2.376,1.018,2.657,
2015/05/10,11.163,,,2.368,1.016,2.613,
2015/05/11,9.114,,,2.753,0.987,2.628,
2015/05/12,9.6,,,2.642,1.045,2.623,
2015/05/13,8.889,,,2.54,0.99,2.604,
2015/05/14,9.351,,,2.445,0.997,2.672,
2015/05/15,9.796,,,2.483,0.98,2.613,
2015/05/16,10.909,,,2.432,1.003,2.609,
2015/05/17,8.421,,,2.549,0.984,2.642,
2015/05/18,10.0,,,2.437,1.038,2.647,
2015/05/19,11.077,,,2.513,0.985,2.604,
2015/05/20,9.931,,,2.357,1.021,2.628,
2015/05/21,9.29,,,2.697,1.014,2.604,
2015/05/22,10.435,,,2.567,0.97,2.637,
2015/05/23,12.857,,,2.647,1.022,2.657,
2015/05/24,9.863,,,2.462,1.001,2.595,
2015/05/25,10.213,,,2.531,1.026,2.652,
2015/05/26,10.0,,,2.571,0.996,2.595,
2015/05/27,10.435,,,2.535,1.014,2.652,
2015/05/28,10.909,,,2.571,1.019,2.618,
2015/05/29,9.351,,,2.702,1.04,2.623,
2015/05/30,10.588,,,2.408,0.99,2.633,
2015/05/31,9.73,,,2.38,1.0,2.609,
2015/06/01,10.909,,,2.483,1.041,2.652,
2015/06/02,9.6,,,2.453,0.987,2.609,
2015/06/03,10.141,,,2.483,0.997,2.647,
2015/06/04,10.213,,,2.38,1.024,2.604,
2015/06/05,10.435,,,2.522,0.992,2.637,
2015/06/06,8.09,,,2.4,0.965,2.613,
2015/06/07,9.664,,,2.457,1.05,2.633,
2015/06/08,9.172,,,2.642,1.006,2.657,
2015/06/09,9.536,,,2.628,1.026,2.599,
2015/06/10,8.521,,,2.553,1.014,2.623,
2015/06/11,10.667,,,2.628,1.018,2.609,
2015/06/12,10.141,,,2.372,1.004,2.633,
2015/06/13,9.057,,,2.599,0.992,2.642,
2015/06/14,9.73,,,2.604,0.999,2.637,
2015/06/15,10.0,,,2.535,1.039,2.618,
2015/06/16,12.203,,,2.677,0.992,2.613,
2015/06/17,9.114,,,2.509,0.992,2.623,
2015/06/18,9.231,,,2.404,1.04,2.662,
2015/06/19,9.796,,,2.478,0.968,2.628,
2015/06/20,10.746,,,2.365,1.001,2.599,
2015/06/21,11.613,,,2.278,1.016,2.633,
2015/06/22,9.412,,,2.453,1.009,2.618,
2015/06/23,10.286,,,2.647,1.036,2.623,
2015/06/24,9.231,,,2.42,1.014,2.642,
2015/06/25,9.474,,,2.282,0.989,2.609,
2015/06/26,9.351,,,2.549,1.006,2.609,
2015/06/27,11.163,,,2.496,0.975,2.652,
2015/06/28,10.213,,,2.229,1.044,2.623,
2015/06/29,10.286,,,2.677,0.984,2.613,
2015/06/30,9.931,,,2.682,1.034,2.647,
2015/07/01,10.667,,,2.404,1.012,2.609,
2015/07/02,9.351,,,2.432,1.014,2.652,
2015/07/03,8.944,,,2.345,1.005,2.599,
2015/07/04,9.474,,,2.4,1.002,2.628,
2015/07/05,10.141,,,2.304,1.015,2.628,
2015/07/06,7.956,,,2.432,1.003,2.642,
2015/07/07,10.746,,,2.275,1.023,2.595,
2015/07/08,8.944,,,2.338,1.0,2.657,
2015/07/09,10.827,,,2.672,1.005,2.637,
2015/07/10,9.351,,,2.662,1.017,2.599,
2015/07/11,9.73,,,2.513,0.973,2.633,
2015/07/12,10.667,,,2.457,1.011,2.633,
2015/07/13,9.73,,,2.392,1.012,2.585,
2015/07/14,10.0,,,2.365,1.008,2.613,
2015/07/15,9.412,,,2.432,1.001,2.642,
2015/07/16,10.746,,,2.585,1.004,2.628,
2015/07/17,9.796,,,2.535,1.058,2.595,
2015/07/18,9.664,,,2.813,1.026,2.609,
2015/07/19,9.474,,,2.818,1.001,2.647,
2015/07/20,9.231,,,2.483,0.999,2.623,
2015/07/21,11.339,,,2.416,1.016,2.657,
2015/07/22,9.351,,,2.4,0.971,2.567,
2015/07/23,10.286,,,2.408,0.989,2.667,
2015/07/24,8.521,,,2.384,0.987,2.657,
2015/07/25,9.351,,,2.4,1.041,2.604,
2015/07/26,10.0,,,2.478,0.996,2.613,
2015/07/27,9.664,,,2.428,0.994,2.642,
2015/07/28,10.588,,,2.42,1.026,2.642,
2015/07/29,9.474,,,2.599,0.989,2.604,
2015/07/30,10.827,0.208,,2.662,1.047,2.609,
2015/07/31,9.536,0.21,,2.38,1.003,2.637,
2015/08/01,9.29,0.272,,2.428,0.988,2.633,
2015/08/02,9.536,0.269,,2.404,1.016,2.595,
2015/08/03,9.172,0.273,,2.376,1.002,2.637,
2015/08/04,10.588,0.268,,2.462,1.022,2.628,
2015/08/05,10.827,0.275,,2.553,1.036,2.618,
2015/08/06,10.07,0.281,,2.441,1.015,2.609,
2015/08/07,10.511,0.278,,2.633,1.003,2.657,
2015/08/08,8.944,0.274,,2.487,1.004,2.581,
2015/08/09,10.141,0.281,,2.623,1.001,2.642,
2015/08/10,8.623,0.274,,2.562,1.016,2.628,
2015/08/11,8.889,0.273,,2.562,1.0,2.609,
2015/08/12,11.429,0.281,,2.531,0.989,2.623,
2015/08/13,9.796,0.272,,2.522,0.991,2.628,
2015/08/14,10.141,0.248,,2.618,1.029,2.618,
2015/08/15,10.511,0.268,,2.558,1.025,2.623,
2015/08/16,10.435,0.281,,2.682,1.021,2.623,
2015/08/17,9.796,0.269,,2.462,0.999,2.642,
2015/08/18,10.213,0.291,,2.392,0.984,2.604,
2015/08/19,9.231,0.277,,2.416,1.036,2.623,
2015/08/20,9.6,0.358,,2.522,1.044,2.613,
2015/08/21,8.727,0.283,,2.384,0.949,2.647,
2015/08/22,9.114,0.273,,2.609,1.018,2.637,
2015/08/23,10.746,0.287,,2.567,1.035,2.59,
2015/08/24,9.29,0.278,,2.576,0.997,2.623,
2015/08/25,10.667,0.283,,2.732,1.037,2.667,
2015/08/26,8.944,0.288,,2.785,0.981,2.599,
2015/08/27,10.511,0.306,,2.697,1.02,2.609,
2015/08/28,9.29,0.309,,2.732,1.01,2.628,
2015/08/29,9.0,0.333,,2.657,1.003,2.642,
2015/08/30,9.6,0.347,,2.727,1.011,2.623,
2015/08/31,9.172,0.349,,2.453,1.009,2.647,
2015/09/01,9.351,0.366,,2.304,1.045,2.613,
2015/09/02,9.0,0.403,,2.246,0.982,2.613,
2015/09/03,9.863,0.426,,2.567,1.002,2.623,
2015/09/04,9.231,0.324,,2.432,1.031,2.637,
2015/09/05,9.796,0.293,,2.357,1.016,2.618,
2015/09/06,10.0,0.289,,2.432,1.038,2.609,
2015/09/07,9.474,0.298,,2.353,0.98,2.642,
2015/09/08,10.588,0.293,,2.326,0.966,2.618,
2015/09/09,9.664,0.286,,2.311,1.044,2.647,
2015/09/10,8.421,0.288,,2.4,1.009,2.623,
2015/09/11,9.114,0.28,,2.478,1.011,2.618,
2015/09/12,10.667,0.287,,2.84,1.017,2.599,
2015/09/13,9.536,0.29,,2.449,1.029,2.652,
