date,btc,eth,bch,ltc,xmr,dash,zec
2012/08/25,0.00758,,,0.00435,,,
2012/08/26,0.00744,,,0.0037,,,
2012/08/27,0.00942,,,0.00272,,,
2012/08/28,0.00926,,,0.00214,,,
2012/08/29,0.00775,,,0.00265,,,
2012/08/30,0.00929,,,0.00246,,,
2012/08/31,0.00788,,,0.00191,,,
2012/09/01,0.00875,,,0.0028,,,
2012/09/02,0.00923,,,0.00556,,,
2012/09/03,0.0092,,,0.00425,,,
2012/09/04,0.0078,,,0.00328,,,
2012/09/05,0.00684,,,0.00461,,,
2012/09/06,0.00665,,,0.00316,,,
2012/09/07,0.00665,,,0.00183,,,
2012/09/08,0.00793,,,0.00693,,,
2012/09/09,0.00778,,,0.00345,,,
2012/09/10,0.00797,,,0.00335,,,
2012/09/11,0.00909,,,0.00312,,,
2012/09/12,0.00833,,,0.00255,,,
2012/09/13,0.00771,,,0.00251,,,
2012/09/14,0.00651,,,0.00267,,,
2012/09/15,0.00639,,,0.00322,,,
2012/09/16,0.00617,,,0.00332,,,
2012/09/17,0.00716,,,0.00279,,,
2012/09/18,0.00829,,,0.00176,,,
2012/09/19,0.00829,,,0.00343,,,
2012/09/20,0.00719,,,0.00193,,,
2012/09/21,0.012,,,0.00249,,,
2012/09/22,0.00854,,,0.00238,,,
2012/09/23,0.00798,,,0.00217,,,
2012/09/24,0.0118,,,0.00391,,,
2012/09/25,0.00727,,,0.00435,,,
2012/09/26,0.00741,,,0.00291,,,
2012/09/27,0.00706,,,0.00207,,,
2012/09/28,0.0225,,,0.00267,,,
2012/09/29,0.00745,,,0.00205,,,
2012/09/30,0.00692,,,0.00267,,,
2012/10/01,0.00835,,,0.00231,,,
2012/10/02,0.0118,,,0.00308,,,
2012/10/03,0.00892,,,0.00888,,,
2012/10/04,0.052,,,0.00208,,,
2012/10/05,0.00971,,,0.00319,,,
2012/10/06,0.00869,,,0.0035,,,
2012/10/07,0.00928,,,0.00372,,,
2012/10/08,0.00848,,,0.00379,,,
2012/10/09,0.00862,,,0.00573,,,
2012/10/10,0.00906,,,0.00493,,,
2012/10/11,0.00988,,,0.00499,,,
2012/10/12,0.00864,,,0.00819,,,
2012/10/13,0.00762,,,0.00499,,,
2012/10/14,0.0074,,,0.00648,,,
2012/10/15,0.00825,,,0.00903,,,
2012/10/16,0.00862,,,0.00895,,,
2012/10/17,0.0249,,,0.00665,,,
2012/10/18,0.0072,,,0.00688,,,
2012/10/19,0.0074,,,0.00618,,,
2012/10/20,0.00696,,,0.00549,,,
2012/10/21,0.00712,,,0.00675,,,
2012/10/22,0.00685,,,0.00631,,,
2012/10/23,0.0077,,,0.00561,,,
2012/10/24,0.00775,,,0.00553,,,
2012/10/25,0.00699,,,0.00403,,,
2012/10/26,0.00881,,,0.00576,,,
2012/10/27,0.00794,,,0.00471,,,
2012/10/28,0.00748,,,0.00487,,,
2012/10/29,0.00867,,,0.00503,,,
2012/10/30,0.00831,,,0.00471,,,
2012/10/31,0.00918,,,0.0049,,,
2012/11/01,0.00936,,,0.00478,,,
2012/11/02,0.00987,,,0.00316,,,
2012/11/03,0.00833,,,0.00467,,,
2012/11/04,0.00867,,,0.00408,,,
2012/11/05,0.00867,,,0.00511,,,
2012/11/06,0.00872,,,0.00321,,,
2012/11/07,0.00878,,,0.0036,,,
2012/11/08,0.00854,,,0.00419,,,
2012/11/09,0.00844,,,0.00306,,,
2012/11/10,0.00867,,,0.00393,,,
2012/11/11,0.0081,,,0.00422,,,
2012/11/12,0.0082,,,0.00359,,,
2012/11/13,0.00835,,,0.00311,,,
2012/11/14,0.00849,,,0.00284,,,
2012/11/15,0.00937,,,0.0034,,,
2012/11/16,0.00932,,,0.00385,,,
2012/11/17,0.0093,,,0.00338,,,
2012/11/18,0.00938,,,0.00254,,,
2012/11/19,0.00891,,,0.0027,,,
2012/11/20,0.00897,,,0.00263,,,
2012/11/21,0.00928,,,0.00292,,,
2012/11/22,0.0086,,,0.00295,,,
2012/11/23,0.0102,,,0.00364,,,
2012/11/24,0.00912,,,0.00283,,,
2012/11/25,0.01,,,0.0032,,,
2012/11/26,0.00917,,,0.00399,,,
2012/11/27,0.0365,,,0.00236,,,
2012/11/28,0.0144,,,0.00278,,,
2012/11/29,0.00987,,,0.00291,,,
2012/11/30,0.00954,,,0.00384,,,
2012/12/01,0.00997,,,0.00439,,,
2012/12/02,0.00932,,,0.00517,,,
2012/12/03,0.0107,,,0.00567,,,
2012/12/04,0.0114,,,0.00402,,,
2012/12/05,0.0108,,,0.00647,,,
2012/12/06,0.0112,,,0.00329,,,
2012/12/07,0.0102,,,0.00349,,,
2012/12/08,0.0105,,,0.00333,,,
2012/12/09,0.0102,,,0.00469,,,
2012/12/10,0.0114,,,0.00595,,,
2012/12/11,0.0116,,,0.0041,,,
2012/12/12,0.0107,,,0.00439,,,
2012/12/13,0.0146,,,0.00405,,,
2012/12/14,0.0113,,,0.00572,,,
2012/12/15,0.0102,,,0.00379,,,
2012/12/16,0.0105,,,0.0029,,,
2012/12/17,0.0108,,,0.0033,,,
2012/12/18,0.0107,,,0.00359,,,
2012/12/19,0.0105,,,0.00449,,,
2012/12/20,0.0118,,,0.00388,,,
2012/12/21,0.0113,,,0.00476,,,
2012/12/22,0.0108,,,0.0039,,,
2012/12/23,0.0115,,,0.00316,,,
2012/12/24,0.0104,,,0.00238,,,
2012/12/25,0.0109,,,0.00343,,,
2012/12/26,0.0108,,,0.00379,,,
2012/12/27,0.0114,,,0.00634,,,
2012/12/28,0.0107,,,0.00325,,,
2012/12/29,0.0106,,,0.00346,,,
2012/12/30,0.0104,,,0.00387,,,
2012/12/31,0.011,,,0.00319,,,
2013/01/01,0.0107,,,0.00288,,,
2013/01/02,0.0108,,,0.00243,,,
2013/01/03,0.0118,,,0.00512,,,
2013/01/04,0.0105,,,0.0033,,,
2013/01/05,0.0105,,,0.00609,,,
2013/01/06,0.0139,,,0.00416,,,
2013/01/07,0.0118,,,0.00285,,,
2013/01/08,0.0113,,,0.00495,,,
2013/01/09,0.0104,,,0.00333,,,
2013/01/10,0.0403,,,0.00384,,,
2013/01/11,0.0113,,,0.0111,,,
2013/01/12,0.0113,,,0.00403,,,
2013/01/13,0.0111,,,0.00671,,,
2013/01/14,0.011,,,0.00325,,,
2013/01/15,0.0104,,,0.00231,,,
2013/01/16,0.0109,,,0.00313,,,
2013/01/17,0.0117,,,0.00347,,,
2013/01/18,0.0117,,,0.00328,,,
2013/01/19,0.0174,,,0.00396,,,
2013/01/20,0.0123,,,0.00313,,,
2013/01/21,0.0116,,,0.00531,,,
2013/01/22,0.0127,,,0.00343,,,
2013/01/23,0.0162,,,0.00336,,,
2013/01/24,0.0162,,,0.00348,,,
2013/01/25,0.0144,,,0.00414,,,
2013/01/26,0.0158,,,0.00265,,,
2013/01/27,0.0149,,,0.0028,,,
2013/01/28,0.0147,,,0.00486,,,
2013/01/29,0.0178,,,0.00272,,,
2013/01/30,0.0161,,,0.0048,,,
2013/01/31,0.0183,,,0.00336,,,
2013/02/01,0.0178,,,0.00283,,,
2013/02/02,0.0272,,,0.00445,,,
2013/02/03,0.0171,,,0.00321,,,
2013/02/04,0.0166,,,0.00349,,,
2013/02/05,0.016,,,0.00386,,,
2013/02/06,0.0156,,,0.00347,,,
2013/02/07,0.0169,,,0.00464,,,
2013/02/08,0.0178,,,0.00509,,,
2013/02/09,0.0179,,,0.00618,,,
2013/02/10,0.0187,,,0.00549,,,
2013/02/11,0.0201,,,0.00548,,,
2013/02/12,0.02,,,0.00398,,,
2013/02/13,0.0231,,,0.00386,,,
2013/02/14,0.0215,,,0.00543,,,
2013/02/15,0.0272,,,0.00498,,,
2013/02/16,0.0263,,,0.00387,,,
2013/02/17,0.0251,,,0.0032,,,
2013/02/18,0.0238,,,0.00332,,,
2013/02/19,0.0236,,,0.00364,,,
2013/02/20,0.0243,,,0.00644,,,
2013/02/21,0.027,,,0.00544,,,
2013/02/22,0.0251,,,0.00519,,,
2013/02/23,0.0242,,,0.00546,,,
2013/02/24,0.0227,,,0.00414,,,
2013/02/25,0.0287,,,0.00427,,,
2013/02/26,0.0262,,,0.00608,,,
2013/02/27,0.0268,,,0.00673,,,
2013/02/28,0.0303,,,0.00729,,,
2013/03/01,0.0351,,,0.00509,,,
2013/03/02,0.0304,,,0.00347,,,
2013/03/03,0.0269,,,0.00462,,,
2013/03/04,0.0288,,,0.0108,,,
2013/03/05,0.0332,,,0.0144,,,
2013/03/06,0.0979,,,0.0126,,,
2013/03/07,0.037,,,0.0156,,,
2013/03/08,0.0353,,,0.0172,,,
2013/03/09,0.0406,,,0.0135,,,
2013/03/10,0.037,,,0.027,,,
2013/03/11,0.0381,,,0.0372,,,
2013/03/12,0.0608,,,0.0251,,,
2013/03/13,0.0399,,,0.0301,,,
2013/03/14,0.0393,,,0.0361,,,
2013/03/15,0.0453,,,0.0395,,,
2013/03/16,0.0408,,,0.0354,,,
2013/03/17,0.0396,,,0.0362,,,
2013/03/18,0.0404,,,0.0338,,,
2013/03/19,0.0578,,,0.0373,,,
2013/03/20,0.0465,,,0.0338,,,
2013/03/21,0.0585,,,0.0354,,,
2013/03/22,0.0738,,,0.0325,,,
2013/03/23,0.0635,,,0.0308,,,
2013/03/24,0.0514,,,0.0395,,,
2013/03/25,0.0628,,,0.0364,,,
2013/03/26,0.0665,,,0.0369,,,
2013/03/27,0.0896,,,0.0279,,,
2013/03/28,0.0863,,,0.034,,,
2013/03/29,0.0847,,,0.0403,,,
2013/03/30,0.0949,,,0.0455,,,
2013/03/31,0.0932,,,0.0493,,,
2013/04/01,0.0777,,,0.0862,,,
2013/04/02,0.105,,,0.157,,,
2013/04/03,0.133,,,0.232,,,
2013/04/04,0.141,,,0.291,,,
2013/04/05,0.12,,,0.268,,,
2013/04/06,0.101,,,0.243,,,
2013/04/07,0.121,,,0.196,,,
2013/04/08,0.123,,,0.287,,,
2013/04/09,0.144,,,0.315,,,
2013/04/10,0.181,,,0.276,,,
2013/04/11,0.107,,,0.163,,,
2013/04/12,0.0891,,,0.139,,,
2013/04/13,0.0743,,,0.149,,,
2013/04/14,0.0886,,,0.146,,,
2013/04/15,0.119,,,0.156,,,
2013/04/16,0.0578,,,0.132,,,
2013/04/17,0.112,,,0.133,,,
2013/04/18,0.0866,,,0.146,,,
2013/04/19,0.0994,,,0.149,,,
2013/04/20,0.11,,,0.179,,,
2013/04/21,0.0854,,,0.148,,,
2013/04/22,0.112,,,0.149,,,
2013/04/23,0.12,,,0.196,,,
2013/04/24,0.13,,,0.197,,,
2013/04/25,0.136,,,0.223,,,
2013/04/26,0.098,,,0.229,,,
2013/04/27,0.111,,,0.241,,,
2013/04/28,0.0975,,,0.263,,,
2013/04/29,0.116,,,0.28,,,
2013/04/30,0.13,,,0.357,,,
2013/05/01,0.0924,,,0.281,,,
2013/05/02,0.106,,,0.236,,,
2013/05/03,0.091,,,0.192,,,
2013/05/04,0.0957,,,0.197,,,
2013/05/05,0.0827,,,0.187,,,
2013/05/06,0.113,,,0.241,,,
2013/05/07,0.0912,,,0.17,,,
2013/05/08,0.113,,,0.181,,,
2013/05/09,0.107,,,0.242,,,
2013/05/10,0.105,,,0.222,,,
2013/05/11,0.0948,,,0.191,,,
2013/05/12,0.0969,,,0.176,,,
2013/05/13,0.108,,,0.17,,,
2013/05/14,0.094,,,0.163,,,
2013/05/15,0.0988,,,0.151,,,
2013/05/16,0.136,,,0.168,,,
2013/05/17,0.105,,,0.161,,,
2013/05/18,0.0857,,,0.158,,,
2013/05/19,0.112,,,0.151,,,
2013/05/20,0.101,,,0.173,,,
2013/05/21,0.0997,,,0.171,,,
2013/05/22,0.112,,,0.154,,,
2013/05/23,0.112,,,0.165,,,
2013/05/24,0.109,,,0.177,,,
2013/05/25,0.118,,,0.175,,,
2013/05/26,0.1,,,0.177,,,
2013/05/27,0.119,,,0.153,,,
2013/05/28,0.121,,,0.147,,,
2013/05/29,0.12,,,0.154,,,
2013/05/30,0.106,,,0.162,,,
2013/05/31,0.105,,,0.141,,,
2013/06/01,0.0968,,,0.15,,,
2013/06/02,0.122,,,0.134,,,
2013/06/03,0.127,,,0.144,,,
2013/06/04,0.113,,,0.153,,,
2013/06/05,0.128,,,0.169,,,
2013/06/06,0.0905,,,0.139,,,
2013/06/07,0.0866,,,0.172,,,
2013/06/08,0.106,,,0.143,,,
2013/06/09,0.0862,,,0.132,,,
2013/06/10,0.08,,,0.135,,,
2013/06/11,0.103,,,0.151,,,
2013/06/12,0.101,,,0.13,,,
2013/06/13,0.102,,,0.128,,,
2013/06/14,0.0747,,,0.114,,,
2013/06/15,0.0928,,,0.111,,,
2013/06/16,0.0734,,,0.117,,,
2013/06/17,0.0811,,,0.122,,,
2013/06/18,0.0853,,,0.133,,,
2013/06/19,0.0838,,,0.124,,,
2013/06/20,0.141,,,0.0954,,,
2013/06/21,0.0973,,,0.083,,,
2013/06/22,0.13,,,0.081,,,
2013/06/23,0.0872,,,0.065,,,
2013/06/24,0.0875,,,0.0688,,,
2013/06/25,0.0739,,,0.0692,,,
2013/06/26,0.0869,,,0.0835,,,
2013/06/27,0.0646,,,0.0776,,,
2013/06/28,0.0898,,,0.0624,,,
2013/06/29,0.0599,,,0.0565,,,
2013/06/30,0.0849,,,0.0613,,,
2013/07/01,0.053,,,0.0753,,,
2013/07/02,0.075,,,0.043,,,
2013/07/03,0.0649,,,0.0479,,,
2013/07/04,0.0521,,,0.0394,,,
2013/07/05,0.0643,,,0.035,,,
2013/07/06,0.0593,,,0.0464,,,
2013/07/07,0.0426,,,0.036,,,
2013/07/08,0.0612,,,0.0396,,,
2013/07/09,0.062,,,0.0417,,,
2013/07/10,0.0514,,,0.0422,,,
2013/07/11,0.0665,,,0.0512,,,
2013/07/12,0.0544,,,0.0692,,,
2013/07/13,0.0783,,,0.0389,,,
2013/07/14,0.0582,,,0.0482,,,
2013/07/15,0.0545,,,0.0562,,,
2013/07/16,0.0822,,,0.0407,,,
2013/07/17,0.0739,,,0.0363,,,
2013/07/18,0.0789,,,0.0541,,,
2013/07/19,0.0484,,,0.0419,,,
2013/07/20,0.0575,,,0.0552,,,
2013/07/21,0.0584,,,0.0465,,,
2013/07/22,0.0692,,,0.058,,,
2013/07/23,0.0477,,,0.0451,,,
2013/07/24,0.0729,,,0.0417,,,
2013/07/25,0.07,,,0.0394,,,
2013/07/26,0.0487,,,0.0302,,,
2013/07/27,0.0775,,,0.0325,,,
2013/07/28,0.0567,,,0.0323,,,
2013/07/29,0.0666,,,0.0374,,,
2013/07/30,0.0836,,,0.0409,,,
2013/07/31,0.0958,,,0.0464,,,
2013/08/01,0.0725,,,0.0359,,,
2013/08/02,0.054,,,0.0368,,,
2013/08/03,0.0553,,,0.0352,,,
2013/08/04,0.0697,,,0.0446,,,
2013/08/05,0.0523,,,0.0492,,,
2013/08/06,0.0745,,,0.0393,,,
2013/08/07,0.0535,,,0.0521,,,
2013/08/08,0.0815,,,0.0373,,,
2013/08/09,0.0836,,,0.0395,,,
2013/08/10,0.0538,,,0.0578,,,
2013/08/11,0.08,,,0.0246,,,
2013/08/12,0.0477,,,0.0224,,,
2013/08/13,0.0534,,,0.0246,,,
2013/08/14,0.0827,,,0.0385,,,
2013/08/15,0.106,,,0.0345,,,
2013/08/16,0.0639,,,0.0237,,,
2013/08/17,0.0497,,,0.0253,,,
2013/08/18,0.0792,,,0.0282,,,
2013/08/19,0.067,,,0.0269,,,
2013/08/20,0.0548,,,0.0398,,,
2013/08/21,0.056,,,0.0272,,,
2013/08/22,0.0625,,,0.0191,,,
2013/08/23,0.0653,,,0.0222,,,
2013/08/24,0.0568,,,0.0462,,,
2013/08/25,0.0736,,,0.0356,,,
2013/08/26,0.0793,,,0.0367,,,
2013/08/27,0.0719,,,0.0394,,,
2013/08/28,0.466,,,0.0286,,,
2013/08/29,0.0532,,,0.0217,,,
2013/08/30,0.0833,,,0.0257,,,
2013/08/31,0.0806,,,0.0207,,,
2013/09/01,0.0671,,,0.0244,,,
2013/09/02,0.117,,,0.0281,,,
2013/09/03,0.075,,,0.0247,,,
2013/09/04,0.0619,,,0.0303,,,
2013/09/05,0.0632,,,0.0328,,,
2013/09/06,0.0635,,,0.0248,,,
2013/09/07,0.0544,,,0.0283,,,
2013/09/08,0.0658,,,0.0238,,,
2013/09/09,0.0626,,,0.028,,,
2013/09/10,0.0577,,,0.0276,,,
2013/09/11,0.056,,,0.0299,,,
2013/09/12,0.072,,,0.0275,,,
2013/09/13,0.0583,,,0.14,,,
2013/09/14,0.0579,,,0.0305,,,
2013/09/15,0.0639,,,0.0269,,,
2013/09/16,0.0986,,,0.0254,,,
2013/09/17,0.555,,,0.024,,,
2013/09/18,0.223,,,0.0233,,,
2013/09/19,0.189,,,0.0288,,,
2013/09/20,0.0556,,,0.029,,,
2013/09/21,0.0619,,,0.0273,,,
2013/09/22,0.063,,,0.0289,,,
2013/09/23,0.0735,,,0.0401,,,
2013/09/24,0.0596,,,0.0302,,,
2013/09/25,0.0698,,,0.0308,,,
2013/09/26,0.0582,,,0.0291,,,
2013/09/27,0.216,,,0.0259,,,
2013/09/28,0.0758,,,0.0356,,,
2013/09/29,0.0777,,,0.0274,,,
2013/09/30,0.0674,,,0.0228,,,
2013/10/01,0.0847,,,0.0305,,,
2013/10/02,0.0729,,,0.0376,,,
2013/10/03,0.0669,,,0.0506,,,
2013/10/04,0.056,,,0.0447,,,
2013/10/05,0.0687,,,0.0744,,,
2013/10/06,0.0592,,,0.0699,,,
2013/10/07,0.0884,,,0.025,,,
2013/10/08,0.0463,,,0.0254,,,
2013/10/09,0.0739,,,0.0281,,,
2013/10/10,0.0677,,,0.0297,,,
2013/10/11,0.0545,,,0.0294,,,
2013/10/12,0.081,,,0.0199,,,
2013/10/13,0.0765,,,0.0188,,,
2013/10/14,0.0751,,,0.0228,,,
2013/10/15,0.0937,,,0.0281,,,
2013/10/16,0.127,,,0.0401,,,
2013/10/17,0.108,,,0.0345,,,
2013/10/18,0.0927,,,0.0312,,,
2013/10/19,0.101,,,0.0449,,,
2013/10/20,0.0911,,,0.0283,,,
2013/10/21,0.103,,,0.037,,,
2013/10/22,0.116,,,0.0464,,,
2013/10/23,0.159,,,0.0276,,,
2013/10/24,0.149,,,0.0264,,,
2013/10/25,0.151,,,0.0262,,,
2013/10/26,0.129,,,0.0237,,,
2013/10/27,0.237,,,0.0191,,,
2013/10/28,0.115,,,0.0245,,,
2013/10/29,0.134,,,0.0273,,,
2013/10/30,0.12,,,0.0274,,,
2013/10/31,0.101,,,0.0237,,,
2013/11/01,0.153,,,0.0261,,,
2013/11/02,0.12,,,0.0333,,,
2013/11/03,0.232,,,0.0414,,,
2013/11/04,0.244,,,0.0396,,,
2013/11/05,0.213,,,0.0403,,,
2013/11/06,0.659,,,0.0386,,,
2013/11/07,0.583,,,0.0938,,,
2013/11/08,0.539,,,0.0945,,,
2013/11/09,0.341,,,0.0519,,,
2013/11/10,0.233,,,0.0465,,,
2013/11/11,0.341,,,0.0619,,,
2013/11/12,0.13,,,0.0954,,,
2013/11/13,0.131,,,0.11,,,
2013/11/14,0.134,,,0.101,,,
2013/11/15,0.117,,,0.0676,,,
2013/11/16,0.127,,,0.0652,,,
2013/11/17,0.151,,,0.0649,,,
2013/11/18,0.19,,,0.0967,,,
2013/11/19,0.205,,,0.14,,,
2013/11/20,0.162,,,0.0826,,,
2013/11/21,0.222,,,0.105,,,
2013/11/22,0.205,,,0.121,,,
2013/11/23,0.214,,,0.125,,,
2013/11/24,0.203,,,0.185,,,
2013/11/25,0.198,,,0.122,,,
2013/11/26,0.242,,,0.247,,,
2013/11/27,0.284,,,0.345,,,
2013/11/28,0.291,,,0.587,,,
2013/11/29,0.285,,,0.492,,,
2013/11/30,0.283,,,0.534,,,
2013/12/01,0.24,,,0.462,,,
2013/12/02,0.257,,,0.37,,,
2013/12/03,0.259,,,0.393,,,
2013/12/04,0.272,,,0.477,,,
2013/12/05,0.269,,,0.456,,,
2013/12/06,0.245,,,0.362,,,
2013/12/07,0.4,,,0.298,,,
2013/12/08,0.177,,,0.279,,,
2013/12/09,0.23,,,0.578,,,
2013/12/10,0.238,,,0.39,,,
2013/12/11,0.231,,,0.388,,,
2013/12/12,0.211,,,0.36,,,
2013/12/13,0.22,,,0.398,,,
2013/12/14,0.197,,,0.317,,,
2013/12/15,0.184,,,0.289,,,
2013/12/16,0.176,,,0.211,,,
2013/12/17,0.152,,,0.167,,,
2013/12/18,0.127,,,0.124,,,
2013/12/19,0.145,,,0.116,,,
2013/12/20,0.166,,,0.141,,,
2013/12/21,0.137,,,0.0974,,,
2013/12/22,0.138,,,0.09,,,
2013/12/23,0.146,,,0.0949,,,
2013/12/24,0.145,,,0.0956,,,
2013/12/25,0.149,,,0.0905,,,
2013/12/26,0.191,,,0.297,,,
2013/12/27,0.176,,,0.124,,,
2013/12/28,0.18,,,0.104,,,
2013/12/29,0.208,,,0.0897,,,
2013/12/30,0.161,,,0.094,,,
2013/12/31,0.171,,,0.101,,,
2014/01/01,0.168,,,0.0845,,,
2014/01/02,0.197,,,0.0861,,,
2014/01/03,0.18,,,0.0846,,,
2014/01/04,0.198,,,0.0805,,,
2014/01/05,0.209,,,0.0798,,,
2014/01/06,0.422,,,0.0974,,,
2014/01/07,0.226,,,0.0834,,,
2014/01/08,0.196,,,0.0779,,,
2014/01/09,0.185,,,0.0576,,,
2014/01/10,0.197,,,0.0648,,,
2014/01/11,0.198,,,0.0622,,,
2014/01/12,0.21,,,0.0659,,,
2014/01/13,0.188,,,0.0681,,,
2014/01/14,0.237,,,0.0635,,,
2014/01/15,0.235,,,0.0485,,,
2014/01/16,0.2,,,0.075,,,
2014/01/17,0.205,,,0.0523,,,
2014/01/18,0.207,,,0.0451,,,
2014/01/19,0.201,,,0.0455,,,
2014/01/20,0.216,,,0.0598,,,
2014/01/21,0.186,,,0.0668,,,
2014/01/22,0.192,,,0.0601,,,
2014/01/23,0.222,,,0.0604,,,
2014/01/24,0.189,,,0.0482,,,
2014/01/25,0.183,,,0.0433,,,
2014/01/26,0.189,,,0.0466,,,
2014/01/27,0.18,,,0.0448,,,
2014/01/28,0.172,,,0.0399,,,
2014/01/29,0.185,,,0.0372,,,
2014/01/30,0.178,,,0.0379,,,
2014/01/31,0.197,,,0.0376,,,
2014/02/01,0.175,,,0.0402,,,
2014/02/02,0.173,,,0.045,,,
2014/02/03,0.173,,,0.0481,,,
2014/02/04,0.167,,,0.0412,,,
2014/02/05,0.17,,,0.0401,,,
2014/02/06,0.172,,,0.0356,,,
2014/02/07,0.158,,,0.0455,,,
2014/02/08,0.132,,,0.0328,,,
2014/02/09,0.127,,,0.0298,,,
2014/02/10,0.13,,,0.0462,,,
2014/02/11,0.129,,,0.059,,,
2014/02/12,0.164,,,0.0374,,,
2014/02/13,0.12,,,0.0287,,,
2014/02/14,0.125,,,0.0322,,,
2014/02/15,0.12,,,0.0287,,,
2014/02/16,0.125,,,0.0273,,,
2014/02/17,0.245,,,0.0246,,,
2014/02/18,0.129,,,0.0245,,,
2014/02/19,0.129,,,0.0291,,,
2014/02/20,0.125,,,0.0258,,0.00131,
2014/02/21,0.113,,,0.0258,,0.000943,
2014/02/22,0.122,,,0.0211,,0.000828,
2014/02/23,0.124,,,0.0273,,0.000929,
2014/02/24,0.118,,,0.0225,,0.00146,
2014/02/25,0.111,,,0.0306,,0.000574,
2014/02/26,0.117,,,0.037,,0.000814,
2014/02/27,0.118,,,0.0244,,0.000755,
2014/02/28,0.133,,,0.0303,,0.000506,
2014/03/01,0.112,,,0.0227,,0.000984,
2014/03/02,0.108,,,0.0226,,0.00107,
2014/03/03,0.129,,,0.121,,0.00116,
2014/03/04,0.139,,,0.0515,,0.00142,
2014/03/05,0.131,,,0.0454,,0.0011,
2014/03/06,0.138,,,0.0359,,0.0012,
2014/03/07,0.123,,,0.0349,,0.00149,
2014/03/08,0.112,,,0.032,,0.000936,
2014/03/09,0.124,,,0.0484,,0.000921,
2014/03/10,0.145,,,0.0285,,0.000776,
2014/03/11,0.126,,,0.0335,,0.000835,
2014/03/12,0.138,,,0.0313,,0.000976,
2014/03/13,0.129,,,0.0294,,0.000813,
2014/03/14,0.123,,,0.0334,,0.000789,
2014/03/15,0.115,,,0.0247,,0.000841,
2014/03/16,0.132,,,0.0189,,0.000843,
2014/03/17,0.123,,,0.0219,,0.000991,
2014/03/18,0.111,,,0.0287,,0.000698,
2014/03/19,0.112,,,0.0306,,0.000672,
2014/03/20,0.116,,,0.0216,,0.000585,
2014/03/21,0.117,,,0.0216,,0.000608,
2014/03/22,0.149,,,0.0184,,0.000608,
2014/03/23,0.109,,,0.0298,,0.000711,
2014/03/24,0.103,,,0.0186,,0.000945,
2014/03/25,0.117,,,0.0194,,0.000831,
2014/03/26,0.129,,,0.0219,,0.000857,
2014/03/27,0.104,,,0.025,,0.000713,
2014/03/28,0.0926,,,0.017,,0.000659,
2014/03/29,0.0921,,,0.0189,,0.000719,
2014/03/30,0.0901,,,0.0187,,0.000686,
2014/03/31,0.089,,,0.0187,,0.000629,
2014/04/01,0.0917,,,0.0206,,0.000691,
2014/04/02,0.0926,,,0.0183,,0.000716,
2014/04/03,0.0875,,,0.0128,,0.000555,
2014/04/04,0.0917,,,0.0165,,0.000606,
2014/04/05,0.0907,,,0.0112,,0.000575,
2014/04/06,0.0953,,,0.0138,,0.00062,
2014/04/07,0.0982,,,0.0222,,0.00051,
2014/04/08,0.0984,,,0.0139,,0.000652,
2014/04/09,0.139,,,0.0266,,0.000613,
2014/04/10,0.0864,,,0.0123,,0.00064,
2014/04/11,0.0858,,,0.013,,0.000567,
2014/04/12,0.0811,,,0.015,,0.000842,
2014/04/13,0.084,,,0.0108,,0.000684,
2014/04/14,0.0977,,,0.014,,0.00069,
2014/04/15,0.111,,,0.0159,,0.00272,
2014/04/16,0.108,,,0.018,,0.0067,
2014/04/17,0.117,,,0.0165,,0.000816,
2014/04/18,0.104,,,0.0165,,0.00134,
2014/04/19,0.116,,,0.016,,0.00079,
2014/04/20,0.111,,,0.0188,,0.000888,
2014/04/21,0.107,,,0.0182,,0.000719,
2014/04/22,0.0966,,,0.02,,0.000755,
2014/04/23,0.096,,,0.0146,,0.0014,
2014/04/24,0.1,,,0.0136,,0.00114,
2014/04/25,0.0875,,,0.0146,,0.00299,
2014/04/26,0.0802,,,0.0268,,0.00372,
2014/04/27,0.101,,,0.00953,,0.00202,
2014/04/28,0.0866,,,0.0152,,0.00197,
2014/04/29,0.0862,,,0.0106,,0.00186,
2014/04/30,0.0906,,,0.0164,,0.00185,
2014/05/01,0.0827,,,0.0114,,0.00189,
2014/05/02,0.0891,,,0.0118,,0.00166,
2014/05/03,0.0837,,,0.0138,,0.0014,
2014/05/04,0.0832,,,0.0189,,0.00142,
2014/05/05,0.0864,,,0.0126,,0.00226,
2014/05/06,0.0832,,,0.0118,,0.0021,
2014/05/07,0.0846,,,0.0165,,0.00164,
2014/05/08,0.0871,,,0.017,,0.00139,
2014/05/09,0.105,,,0.0194,,0.00249,
2014/05/10,0.0807,,,0.0119,,0.00341,
2014/05/11,0.0819,,,0.0114,,0.00294,
2014/05/12,0.0822,,,0.0146,,0.00335,
2014/05/13,0.0782,,,0.0119,,0.00321,
2014/05/14,0.0766,,,0.0163,,0.00734,
2014/05/15,0.0764,,,0.0143,,0.00945,
2014/05/16,0.0793,,,0.0139,,0.0121,
2014/05/17,0.0779,,,0.00891,,0.0095,
2014/05/18,0.078,,,0.0129,,0.00839,
2014/05/19,0.0794,,,0.0116,,0.0112,
2014/05/20,0.0873,,,0.014,,0.00989,
2014/05/21,0.0917,,,0.0125,,0.0109,
2014/05/22,0.0888,,,0.0144,,0.021,
2014/05/23,0.0927,,,0.0153,,0.0304,
